id,repo_name,owner_name,is_private,project_url,Description,is_forked,api_url,created_at,updated_at,pushed_at,homepage_url,size_in_kb,stargazers_count,watchers_count,language,forks_count,open_issues_count,master_branch,default_branch,Topics,license,model_files,num_model_file,version_sha
209626250,SPO-10,m4ti140,0,https://github.com/m4ti140/SPO-10,MATLAB-Simulink simulation of SPO-10,0,https://api.github.com/repos/m4ti140/SPO-10,2019-09-19 18:47:51.000000,2019-09-19 19:55:31.000000,2019-09-19 19:50:42.000000,,,0,0,MATLAB,0,0,,master,,MIT License,"SPO-10-master/SPO10_simplified.slx,SPO-10-master/SPO10.slx,",2,c8d1632e3042b2086055e225eaf2f905a64b989c
210618748,RxSimex,wuyuanyi135,0,https://github.com/wuyuanyi135/RxSimex,ReactiveX-enabled Simulink framework,0,https://api.github.com/repos/wuyuanyi135/RxSimex,2019-09-24 14:08:24.000000,2019-11-21 06:23:54.000000,2019-11-21 06:24:17.000000,,,0,0,C++,0,0,,master,,MIT License,"RxSimex-master/examples/simple/simple_model.slx,RxSimex-master/examples/data_exchange/data_exchange_model.slx,",2,a1d3019090b62161ef4d36ff06d9fa4748488f16
211239358,Falsify,yoriyuki-aist,0,https://github.com/yoriyuki-aist/Falsify,Falsification of MATLAB/Simulink model using deep reinforcement learning,0,https://api.github.com/repos/yoriyuki-aist/Falsify,2019-09-27 04:59:36.000000,2019-09-27 05:02:06.000000,2019-09-27 05:01:38.000000,,,0,0,Fortran,0,0,,master,,GNU General Public License v2.0,"Falsify-master/wind-turbine/SimplifiedWTModelSTaLiRo.slx,Falsify-master/wind-turbine/SimplifiedWTModelRL.slx,Falsify-master/wind-turbine/SimplifiedWTModel.slx,Falsify-master/insulin/insulin_RL.slx,Falsify-master/insulin/insulinGlucoseSimHumanCtrl.slx,Falsify-master/cars/carsRLFull.mdl,Falsify-master/cars/carsRLBlackbox.mdl,Falsify-master/cars/cars.mdl,Falsify-master/autotrans/autotrans_mod04.slx,Falsify-master/autotrans/arch2014_staliro.slx,Falsify-master/PTC/PTC_M1_RL.slx,Falsify-master/PTC/PTC_M1.slx,",12,c0782d5d3cc978e9ad4a330be25d8ef92eae4c16
211368917,Simulink-XInput-Controller,MatVo1992,0,https://github.com/MatVo1992/Simulink-XInput-Controller,Simulink Block / S-Function for Windows XInput API (XBOX Controller),0,https://api.github.com/repos/MatVo1992/Simulink-XInput-Controller,2019-09-27 17:22:18.000000,2020-01-28 15:19:06.000000,2019-10-14 09:23:38.000000,,,0,0,C++,0,1,,master,,GNU General Public License v3.0,"Simulink-XInput-Controller-master/SFun_Builder_version/XInput_Controller_SFun_Builder.slx,Simulink-XInput-Controller-master/Model_XInput_wFeedback_Masked.slx,Simulink-XInput-Controller-master/Model_XInput_wFeedback.slx,Simulink-XInput-Controller-master/Model_XInput_Masked.slx,Simulink-XInput-Controller-master/Model_XInput.slx,",5,be52334334979470f81f0dbac0a8d0359800d640
214943819,Arm6Dof_Sim,RadyGo,0,https://github.com/RadyGo/Arm6Dof_Sim,This is the open source project of the 6DoF robot arm Simulation based on Matlab Simulink,0,https://api.github.com/repos/RadyGo/Arm6Dof_Sim,2019-10-14 03:55:46.000000,2019-10-14 04:59:12.000000,2019-10-14 04:59:10.000000,,,0,0,MATLAB,0,0,,master,,GNU General Public License v3.0,"Arm6Dof_Sim-master/Arm6Dof.slx,",1,1039b594f6117f53395d14fe259a775f5449e678
215325918,designing-robot-manipulator-algorithms,mathworks-robotics,0,https://github.com/mathworks-robotics/designing-robot-manipulator-algorithms,MATLAB and Simulink files for modeling and simulation of ROBOTIS OpenManipulator,0,https://api.github.com/repos/mathworks-robotics/designing-robot-manipulator-algorithms,2019-10-15 14:56:12.000000,2019-10-15 17:30:00.000000,2019-10-23 11:55:07.000000,,,0,0,MATLAB,3,0,,master,,Other,"designing-robot-manipulator-algorithms-master/Models/openManipulatorWaypointTracking.slx,designing-robot-manipulator-algorithms-master/Models/openManipulatorTorqueCtrlTask.slx,designing-robot-manipulator-algorithms-master/Models/openManipulatorTorqueCtrlConfig.slx,designing-robot-manipulator-algorithms-master/Models/openManipulatorImported.slx,designing-robot-manipulator-algorithms-master/Models/openManipulatorBallTracking.slx,designing-robot-manipulator-algorithms-master/Libraries/OpenManipulatorLib.slx,designing-robot-manipulator-algorithms-master/Libraries/MPL_Libs/Libraries/forcesPS_lib.slx,designing-robot-manipulator-algorithms-master/Libraries/MPL_Libs/Libraries/Multibody_Multiphysics_Lib.slx,",8,6a489d49d4c7df19b332d23b20c2a6ceef89eeb3
216240800,UWMatlab,chiloanel,0,https://github.com/chiloanel/UWMatlab,Matlab and Simulink software and tools.,0,https://api.github.com/repos/chiloanel/UWMatlab,2019-10-19 17:00:09.000000,2019-11-17 18:53:28.000000,2019-06-27 17:04:32.000000,,,0,0,,0,0,,master,,MIT License,"UWMatlab-master/UnitTests/Simulink/UWControlsBlockset/TEST_PseudoDerivative/TEST_PseudoDerivative_model.slx,UWMatlab-master/UnitTests/Simulink/UWArduinoBlockset/UWArduinoBlockset_Due/TEST_uint16ToDACVoltage/TEST_model.slx,UWMatlab-master/UnitTests/Simulink/UWArduinoBlockset/UWArduinoBlockset_Due/TEST_LS7366/LS7366_model.slx,UWMatlab-master/UnitTests/Simulink/UWArduinoBlockset/UWArduinoBlockset_Due/TEST_IncrementalEncoder/TEST_model.slx,UWMatlab-master/UnitTests/Simulink/UWArduinoBlockset/UWArduinoBlockset_Due/TEST_ForwardBiasingCircuitOutput/TEST_model.slx,UWMatlab-master/UnitTests/Simulink/UWArduinoBlockset/UWArduinoBlockset_Due/TEST_ChangeAnalog_ABV/TEST_model.slx,UWMatlab-master/UnitTests/Simulink/UWArduinoBlockset/UWArduinoBlockset_Due/TEST_AnalogOutAfter_ABV/TEST_model.slx,UWMatlab-master/UnitTests/Simulink/UWArduinoBlockset/UWArduinoBlockset_Due/TEST_AnalogOutAfter3_ABV/TEST_model.slx,UWMatlab-master/UnitTests/Simulink/UWArduinoBlockset/UWArduinoBlockset_Due/TEST_AnalogOutAfter2_ABV/TEST_model.slx,UWMatlab-master/UnitTests/Simulink/UWArduinoBlockset/UWArduinoBlockset_Due/TEST_AnalogInput_ABV/TEST_model.slx,UWMatlab-master/UnitTests/Simulink/UWAerospaceBlockset/UWAerospaceBlockset_Utilities/TEST_matrix_vector_product/TEST_matrix_vector_product_model.mdl,UWMatlab-master/UnitTests/Simulink/UWAerospaceBlockset/UWAerospaceBlockset_Utilities/TEST_CalculateCourseAngle/TEST_CalculateCourseAngle_model.slx,UWMatlab-master/UnitTests/Simulink/UWAerospaceBlockset/UWAerospaceBlockset_Utilities/TEST_C_w_s/TEST_C_w_s_model.slx,UWMatlab-master/UnitTests/Simulink/UWAerospaceBlockset/UWAerospaceBlockset_Utilities/TEST_C_s_b/TEST_C_s_b_model.slx,UWMatlab-master/UnitTests/Simulink/UWAerospaceBlockset/UWAerospaceBlockset_Utilities/TEST_C_b_w/TEST_C_b_w_model.slx,UWMatlab-master/UnitTests/Simulink/UWAerospaceBlockset/UWAerospaceBlockset_Utilities/TEST_C_b_NED/TEST_C_b_NED_model.slx,UWMatlab-master/UnitTests/Simulink/UWAerospaceBlockset/UWAerospaceBlockset_Utilities/TEST_C_b_2/TEST_C_b_2_model.slx,UWMatlab-master/UnitTests/Simulink/UWAerospaceBlockset/UWAerospaceBlockset_Utilities/TEST_C_2_1/TEST_C_2_1_model.slx,UWMatlab-master/UnitTests/Simulink/UWAerospaceBlockset/UWAerospaceBlockset_Utilities/TEST_C_1_NED/TEST_C_1_NED_model.slx,UWMatlab-master/UnitTests/Simulink/UWAerospaceBlockset/UWAerospaceBlockset_FlightParameters/TEST_alphaBetaVaQ/TEST_UWAerospaceBlockset_FlightParameters_alphaBetaVaQ_model.slx,UWMatlab-master/UnitTests/Simulink/UWAerospaceBlockset/UWAerospaceBlockset_EquationsOfMotion/TEST_RelativeWind/TEST_RelativeWind_model.slx,UWMatlab-master/UnitTests/Simulink/UWAerospaceBlockset/UWAerospaceBlockset_Controllers/TEST_FlightRouteManager/TEST_ABV_FlightRouteManager_model.slx,UWMatlab-master/UnitTests/Simulink/UWAerospaceBlockset/UWAerospaceBlockset_Controllers/TEST_ABV_ControllerPlanar/TEST_model.slx,UWMatlab-master/UnitTests/Simulink/UWAerospaceBlockset/UWAerospaceBlockset_Animation/TEST_joystick_camera_velocities/TEST_joystick_camera_velocities_model.mdl,UWMatlab-master/UnitTests/Simulink/UWAerospaceBlockset/UWAerospaceBlockset_Animation/TEST_joystick/TEST_joystick_model.slx,UWMatlab-master/UnitTests/Simulink/UWAerospaceBlockset/UWAerospaceBlockset_Animation/TEST_VRML_visualization/TEST_VRML_visualization_model.slx,UWMatlab-master/UnitTests/Simulink/UWAerospaceBlockset/UWAerospaceBlockset_Animation/OLD_DEPRECATED/TEST_joystick_with_buttons_as_vector/TEST_joystick_with_buttons_as_vector_model.mdl,UWMatlab-master/UnitTests/Simulink/UWAerospaceBlockset/AircraftModels/RCAM/TEST_RCAM_Propulsion/TEST_RCAM_Propulsion_model.mdl,UWMatlab-master/UnitTests/Simulink/UWAerospaceBlockset/AircraftModels/RCAM/TEST_RCAM_Aerodynamics/TEST_RCAM_Aerodynamics_model.mdl,UWMatlab-master/UnitTests/Simulink/UWAerospaceBlockset/AircraftModels/RCAM/TEST_RCAM/TEST_RCAM_model.mdl,UWMatlab-master/UnitTests/Simulink/UWAerospaceBlockset/AircraftModels/QuadRotor/Test_SingleMotor/TEST_SingleMotor_model.slx,UWMatlab-master/UnitTests/Simulink/UWAerospaceBlockset/AircraftModels/QuadRotor/TEST_WaypointTrackingController/TEST_WaypointTrackingController_model.slx,UWMatlab-master/UnitTests/Simulink/UWAerospaceBlockset/AircraftModels/QuadRotor/TEST_SimpleQuadAerodynamics/TEST_SimpleQuadAerodynamics_model.slx,UWMatlab-master/UnitTests/Simulink/UWAerospaceBlockset/AircraftModels/QuadRotor/TEST_SimplePropulsionModel/TEST_SimplePropulsionModel_model.slx,UWMatlab-master/UnitTests/Simulink/UWAerospaceBlockset/AircraftModels/QuadRotor/TEST_QuadRotorVisA/TEST_QuadRotorVisA_model.slx,UWMatlab-master/UnitTests/Simulink/UWAerospaceBlockset/AircraftModels/QuadRotor/TEST_QuadRotorPlantModel/TEST_QuadRotorPlantModel_model.slx,UWMatlab-master/UnitTests/Simulink/UWAerospaceBlockset/AircraftModels/QuadRotor/TEST_QuadAeroForcesMoments/TEST_QuadAeroForcesMoments_model.slx,UWMatlab-master/UnitTests/Simulink/UWAerospaceBlockset/AircraftModels/QuadRotor/TEST_MotorMomentToVector/TEST_MotorMomentToVector_model.slx,UWMatlab-master/UnitTests/Simulink/UWAerospaceBlockset/AircraftModels/QuadRotor/TEST_JoystickQuad/TEST_JoystickQuad_model.slx,UWMatlab-master/UnitTests/Simulink/UWAerospaceBlockset/AircraftModels/QuadRotor/TEST_InputDecoupler/TEST_InputDecoupler_model.slx,UWMatlab-master/UnitTests/Simulink/UWAerospaceBlockset/AircraftModels/QuadRotor/TEST_InnerLoopController/TEST_InnerLoopController_model.slx,UWMatlab-master/UnitTests/Simulink/UWAerospaceBlockset/AircraftModels/PlanarVehicle/TEST_planar_vehicle/TEST_planar_vehicle_model.slx,UWMatlab-master/UnitTests/Simulink/UWAerospaceBlockset/AircraftModels/PlanarVehicle/TEST_PlanarVehicleVisualization/TEST_PlanarVehicleVisualization_model.slx,UWMatlab-master/UnitTests/Signal_Processing/timeseriesManipulator/TEST_timeseriesManipulator_model.slx,UWMatlab-master/UnitTests/Signal_Processing/timeseriesManipulator/TEST_PlotSignals_model.slx,UWMatlab-master/UnitTests/Signal_Processing/logsoutManipulator/TEST_logsoutManipulator_model.mdl,UWMatlab-master/UnitTests/Misc/TEST_interp2WithExtrapolation_model.mdl,UWMatlab-master/UWMatlab/Simulink/UWSimulink3DAnimationBlockset/UWSimulink3DAnimationBlockset.slx,UWMatlab-master/UWMatlab/Simulink/UWMiscBlockset/UWMiscBlockset.slx,UWMatlab-master/UWMatlab/Simulink/UWControlsBlockset/UWControlsBlockset.slx,UWMatlab-master/UWMatlab/Simulink/UWArduinoBlockset/UWArduinoBlockset_Due.slx,UWMatlab-master/UWMatlab/Simulink/UWAerospaceBlockset/UWAerospaceBlockset_Utilities.slx,UWMatlab-master/UWMatlab/Simulink/UWAerospaceBlockset/UWAerospaceBlockset_Propulsion.slx,UWMatlab-master/UWMatlab/Simulink/UWAerospaceBlockset/UWAerospaceBlockset_PilotModels.slx,UWMatlab-master/UWMatlab/Simulink/UWAerospaceBlockset/UWAerospaceBlockset_Payloads.slx,UWMatlab-master/UWMatlab/Simulink/UWAerospaceBlockset/UWAerospaceBlockset_MassProperties.slx,UWMatlab-master/UWMatlab/Simulink/UWAerospaceBlockset/UWAerospaceBlockset_GNC.slx,UWMatlab-master/UWMatlab/Simulink/UWAerospaceBlockset/UWAerospaceBlockset_FlightParameters.slx,UWMatlab-master/UWMatlab/Simulink/UWAerospaceBlockset/UWAerospaceBlockset_EquationsOfMotion.slx,UWMatlab-master/UWMatlab/Simulink/UWAerospaceBlockset/UWAerospaceBlockset_Environment.slx,UWMatlab-master/UWMatlab/Simulink/UWAerospaceBlockset/UWAerospaceBlockset_Controllers.slx,UWMatlab-master/UWMatlab/Simulink/UWAerospaceBlockset/UWAerospaceBlockset_Animation.slx,UWMatlab-master/UWMatlab/Simulink/UWAerospaceBlockset/UWAerospaceBlockset_Aerodynamics.slx,UWMatlab-master/UWMatlab/Simulink/UWAerospaceBlockset/UWAerospaceBlockset_Actuators.slx,UWMatlab-master/UWMatlab/Simulink/UWAerospaceBlockset/HelperModels/initializejoystick_model.mdl,UWMatlab-master/UWMatlab/Simulink/UWAerospaceBlockset/AircraftModels/RCAM.slx,UWMatlab-master/UWMatlab/Simulink/UWAerospaceBlockset/AircraftModels/QuadRotor.slx,UWMatlab-master/UWMatlab/Simulink/UWAerospaceBlockset/AircraftModels/PlanarVehicle_R2017b.slx,UWMatlab-master/UWMatlab/Simulink/UWAerospaceBlockset/AircraftModels/PlanarVehicle.slx,UWMatlab-master/ThirdPartyCode/RTBlockset/RTex.mdl,UWMatlab-master/ThirdPartyCode/RTBlockset/RT.mdl,UWMatlab-master/MatlabLanguageSamples/SimulinkSupportPackageForArduinoHardware/TEST_RealTime/RealTime_model.slx,UWMatlab-master/MatlabLanguageSamples/SimulinkSupportPackageForArduinoHardware/SerialTransmit/SerialTransmit_model.slx,UWMatlab-master/MatlabLanguageSamples/SimulinkSupportPackageForArduinoHardware/DigitalOutput/DigitalOutput_model.slx,UWMatlab-master/MatlabLanguageSamples/SimulinkSupportPackageForArduinoHardware/DigitalInput/DigitalInput_model.slx,UWMatlab-master/MatlabLanguageSamples/SimulinkSupportPackageForArduinoHardware/AnalogOutput/AnalogOutput_model.slx,UWMatlab-master/MatlabLanguageSamples/SimulinkSupportPackageForArduinoHardware/AnalogInput/AnalogInput12Bit_model.slx,UWMatlab-master/MatlabLanguageSamples/SimulinkSupportPackageForArduinoHardware/AnalogInput/AnalogInput10Bit_model.slx,UWMatlab-master/MatlabLanguageSamples/Simulink/Simulink3DAnimation/SimpleModel.slx,UWMatlab-master/MatlabLanguageSamples/Simulink/MaskRadioButtons/TEST_MaskRadioButtons_model.slx,UWMatlab-master/MatlabLanguageSamples/Simulink/MaskRadioButtons/MaskRadioButtons_library.slx,UWMatlab-master/MatlabLanguageSamples/Simulink/LogicAndBitOperations/ShiftArithmetic/ShiftArithemetic_model.slx,UWMatlab-master/MatlabLanguageSamples/Simulink/EnabledSubsystem/EnabledSubsystem_modelC.slx,UWMatlab-master/MatlabLanguageSamples/Simulink/EnabledSubsystem/EnabledSubsystem_modelB.slx,UWMatlab-master/MatlabLanguageSamples/Simulink/EnabledSubsystem/EnabledSubsystem_modelA.slx,UWMatlab-master/MatlabLanguageSamples/Simulink/DSPSystemToolbox/EdgeDetector/TEST_EdgeDetector_model.slx,UWMatlab-master/MatlabLanguageSamples/Matlab/findop/findop_model.slx,UWMatlab-master/MatlabLanguageSamples/Matlab/findop/VerifyTrimPoint_model.slx,UWMatlab-master/MatlabLanguageSamples/Matlab/LinearAnalysisTool/linmod_model_SISO.slx,UWMatlab-master/MatlabLanguageSamples/Matlab/LinearAnalysisTool/linmod_model_MIMO.slx,UWMatlab-master/MatlabLanguageSamples/Matlab/LinearAnalysisTool/LinearAnalysisTool_model_SISO.slx,UWMatlab-master/MatlabLanguageSamples/Matlab/LinearAnalysisTool/LinearAnalysisTool_model_MIMO.slx,UWMatlab-master/MatlabLanguageSamples/AerospaceBlockset/Animation/AnimationSupportUtilities/Pilot_Joystick_All/Pilot_Joystick_All.slx,",93,e8d625e161b62e9de0dd4b5d5b84eafdf4bcc4e0
221499185,beginning-matlab-and-simulink,Apress,0,https://github.com/Apress/beginning-matlab-and-simulink,Source Code for 'Beginning MATLAB and Simulink' by Sulaymon Eshkabilov,0,https://api.github.com/repos/Apress/beginning-matlab-and-simulink,2019-11-13 16:05:23.000000,2019-12-08 17:16:33.000000,2019-11-13 16:05:37.000000,,,1,1,MATLAB,2,0,,master,,Other,"beginning-matlab-and-simulink-master/Chapter_7/Polynomial_Solver.slx,beginning-matlab-and-simulink-master/Chapter_7/Det_Inv_Polynom_Quad__MATRICES.slx,beginning-matlab-and-simulink-master/Chapter_5/Ex5_Function_PULSE.slx,beginning-matlab-and-simulink-master/Chapter_5/Ex4_Discrete_Continuous_Sys.slx,beginning-matlab-and-simulink-master/Chapter_5/Ex3_Function_Compute_Simple.slx,beginning-matlab-and-simulink-master/Chapter_5/Ex3_Function_Compute_In_Out.slx,beginning-matlab-and-simulink-master/Chapter_5/Ex3_Function_Compute.slx,beginning-matlab-and-simulink-master/Chapter_5/Ex2_MATRIX_operations.slx,beginning-matlab-and-simulink-master/Chapter_5/Ex1_Arithmetic_operations.slx,beginning-matlab-and-simulink-master/Chapter_5/Ex1_Arithmetic_operations.mdl,",10,8e56b67a3cd951f18628a142ab843ea06212100c
223755551,power-electronics-simulations,dogukanarat,0,https://github.com/dogukanarat/power-electronics-simulations,Power Electronics circuit simulations in MATLAB Simulink,0,https://api.github.com/repos/dogukanarat/power-electronics-simulations,2019-11-24 14:16:14.000000,2020-01-07 08:39:32.000000,2020-01-07 08:39:30.000000,,,0,0,,0,0,,master,"matlab,simulink,power,electronics",MIT License,"power-electronics-simulations-master/src/threephasehalfwavecontrolledrectifier.slx,power-electronics-simulations-master/src/threephasefullwaverectifier.slx,power-electronics-simulations-master/src/singlephasehalfwavecontrolledrectifier.slx,power-electronics-simulations-master/src/singlephasefullwavecontrolledrectifier.slx,power-electronics-simulations-master/src/batterycharger.slx,",5,0508890cb5f6796fe3b002ebec98a9e933da90bb
225226217,Simulink-Controls-Testbed,icl-rocketry,0,https://github.com/icl-rocketry/Simulink-Controls-Testbed,A simulink environment to perform flight simulations and to verify control algorithms,0,https://api.github.com/repos/icl-rocketry/Simulink-Controls-Testbed,2019-12-01 20:29:27.000000,2019-12-06 17:04:03.000000,2019-12-06 17:04:01.000000,,,0,0,MATLAB,0,0,,master,,MIT License,"Simulink-Controls-Testbed-master/example_6DOF.slx,Simulink-Controls-Testbed-master/example_3DOF_2.slx,Simulink-Controls-Testbed-master/example_3DOF.slx,Simulink-Controls-Testbed-master/SporadicImpulse_Trajectory_Tests.slx,Simulink-Controls-Testbed-master/SporadicImpulse_6DOF.slx,",5,07feb959a2dcc30e75dc946df5a89c131b0aa2f2
225357093,v2b,thomas169,0,https://github.com/thomas169/v2b,Vector to bus conversion in Simulink,0,https://api.github.com/repos/thomas169/v2b,2019-12-02 11:19:55.000000,2019-12-07 00:37:26.000000,2019-12-07 00:37:24.000000,,,0,0,C,0,0,,master,,GNU General Public License v3.0,"v2b-master/v2b_test.slx,v2b-master/v2b_lib.slx,",2,8629dba0f0f52e79e3d3fff52f88eaec119f3698
225390839,2D_SFCL_Simulink,Didier54500,0,https://github.com/Didier54500/2D_SFCL_Simulink,2D model of Superconducting fault current limiter on Matlab/Simulink,0,https://api.github.com/repos/Didier54500/2D_SFCL_Simulink,2019-12-02 14:14:36.000000,2019-12-10 19:49:51.000000,2019-12-10 19:49:49.000000,,,0,0,MATLAB,0,0,,master,,GNU General Public License v3.0,"2D_SFCL_Simulink-master/rSFCL_GitHub_Sim.slx,",1,a1bb926f960a02e446807d361bc91bbed010f59f
228030852,modelling_and_control_of_manipulators,m-tartari,0,https://github.com/m-tartari/modelling_and_control_of_manipulators,"Modelling and Ccntrol of vuarious manipulators using MATLAB, Simulink and ADAMS",0,https://api.github.com/repos/m-tartari/modelling_and_control_of_manipulators,2019-12-14 13:52:05.000000,2019-12-26 11:38:44.000000,2019-12-14 13:57:52.000000,,,1,1,MATLAB,0,0,,master,,GNU General Public License v3.0,"modelling_and_control_of_manipulators-master/5- ADAMS_MATLAB/Sim1/simu_lwr_rig_essentiels.mdl,modelling_and_control_of_manipulators-master/4-ADAMS/adams_sys_.slx,modelling_and_control_of_manipulators-master/4-ADAMS/Simlink_ADAMS_BONUS.slx,modelling_and_control_of_manipulators-master/4-ADAMS/Simlink_ADAMS1.slx,modelling_and_control_of_manipulators-master/3-Motion_Profile/Matlab_Files/Part_II/torque_2015.mdl,modelling_and_control_of_manipulators-master/3-Motion_Profile/Matlab_Files/Part_II/torque_.mdl,modelling_and_control_of_manipulators-master/3-Motion_Profile/Matlab_Files/Part_II/PID_2015.mdl,modelling_and_control_of_manipulators-master/3-Motion_Profile/Matlab_Files/Part_II/PID_.mdl,modelling_and_control_of_manipulators-master/3-Motion_Profile/Matlab_Files/1.4b_opt/pts_torque_2015.mdl,modelling_and_control_of_manipulators-master/3-Motion_Profile/Matlab_Files/1.4b_opt/pts_torque_.mdl,modelling_and_control_of_manipulators-master/3-Motion_Profile/Matlab_Files/1.4a/pts_torque__2015.mdl,modelling_and_control_of_manipulators-master/3-Motion_Profile/Matlab_Files/1.4a/pts_torque.mdl,modelling_and_control_of_manipulators-master/3-Motion_Profile/Matlab_Files/1.3/validation_slk_arti_d5_2015.mdl,modelling_and_control_of_manipulators-master/3-Motion_Profile/Matlab_Files/1.3/validation_slk_arti_d5.mdl,",14,30d23b3b81c99ab92dd4ff09b87da7c096c5636f
