,id,repo_name,owner_name,is_private,project_url,Description,is_forked,api_url,created_at,updated_at,pushed_at,homepage_url,size_in_kb,stargazers_count,watchers_count,language,forks_count,open_issues_count,master_branch,default_branch,Topics,license,model_files,num_model_file,version_sha,updated-created,desc_word_count,numeric_cluster
174,159676236,Synchro_Drive_CyPR,mgrova,0,https://github.com/mgrova/Synchro_Drive_CyPR,Modelate and control of Syncro Drive robot in Matlab/Simulink.,0,https://api.github.com/repos/mgrova/Synchro_Drive_CyPR,2018-11-29 14:10:51.000000,2019-01-10 15:30:36.000000,2019-01-10 15:30:34.000000,,,0,0,TeX,1,0,,master,,MIT License,"Synchro_Drive_CyPR-master/ControlDinamico/Pure_Pursuit/sl_robot_sincrono_persecucion_pura.slx,Synchro_Drive_CyPR-master/ControlDinamico/Controladores_variados(EJ2)/sl_robot_sincrono_control_trayect.slx,Synchro_Drive_CyPR-master/ControlDinamico/Controladores_variados(EJ2)/sl_robot_sincrono_control_pto.slx,Synchro_Drive_CyPR-master/ControlDinamico/Controladores_variados(EJ2)/sl_robot_sincrono_control_postura.slx,Synchro_Drive_CyPR-master/ControlDinamico/Controladores_variados(EJ2)/sl_robot_sincrono_control_linea.slx,Synchro_Drive_CyPR-master/Cinematica/sl_MCI_sincrono.slx,Synchro_Drive_CyPR-master/Cinematica/sl_MCD_sincrono.slx,",7,7db1ee1a8c3ac9c7bc56ab7b3eb293e3425e2a7a,42,9,0
175,159694823,C_Code_Integration,mathworks,0,https://github.com/mathworks/C_Code_Integration,C Code Integration in MATLAB and Simulink to Control an External Interface.,0,https://api.github.com/repos/mathworks/C_Code_Integration,2018-11-29 16:20:53.000000,2020-01-30 00:04:24.000000,2019-10-25 12:22:32.000000,,,1,1,C,1,0,,master,,Other,"C_Code_Integration-master/Simulink/Models/WriteRegisterTriggered.slx,C_Code_Integration-master/Simulink/Models/WriteRegister.slx,C_Code_Integration-master/Simulink/Models/Terminate.slx,C_Code_Integration-master/Simulink/Models/SegmentsDisplays.slx,C_Code_Integration-master/Simulink/Models/ReadRegister.slx,C_Code_Integration-master/Simulink/Models/ParkingMeterLowLevel.slx,C_Code_Integration-master/Simulink/Models/InsertedCoins.slx,C_Code_Integration-master/Simulink/Models/GeneratePulse.slx,C_Code_Integration-master/Simulink/Models/Flap.slx,C_Code_Integration-master/Simulink/Models/Buttons.slx,C_Code_Integration-master/Simulink/Models/AvailableCoins.slx,C_Code_Integration-master/Simulink/Libraries/Interface.slx,C_Code_Integration-master/Simulink/Libraries/Components.slx,C_Code_Integration-master/Simulink/Components/TerminateFcn.slx,C_Code_Integration-master/Simulink/Components/SegmentsDisplaysFcn.slx,C_Code_Integration-master/Simulink/Components/Scheduler.slx,C_Code_Integration-master/Simulink/Components/ParkingMeterSystem.slx,C_Code_Integration-master/Simulink/Components/InsertedCoinsFcn.slx,C_Code_Integration-master/Simulink/Components/GeneratePulseFcn.slx,C_Code_Integration-master/Simulink/Components/FlapFcn.slx,C_Code_Integration-master/Simulink/Components/ButtonsFcn.slx,C_Code_Integration-master/Simulink/Components/AvailableCoinsFcn.slx,",22,d3b6620f1aeef67e8f101ebd9ef5fa9695c9d699,427,12,0
176,159919510,PV_Loop,CAHLaboratory,0,https://github.com/CAHLaboratory/PV_Loop,Pressure-Volume Loop Modeling and Control using Simulink,0,https://api.github.com/repos/CAHLaboratory/PV_Loop,2018-12-01 07:17:52.000000,2018-12-01 07:22:20.000000,2018-12-01 07:22:19.000000,,,0,0,Matlab,0,0,,master,,MIT License,"PV_Loop-master/Left_Ventricular_PV_Loop_Control_2017b.slx,",1,9bfcacdcd7da3315b7fe942207cf1e289f7b1984,0,7,0
177,160469223,Autoware_Toolbox,CPFL,0,https://github.com/CPFL/Autoware_Toolbox,MATLAB/Simulink sample code suite for Autoware.,0,https://api.github.com/repos/CPFL/Autoware_Toolbox,2018-12-05 06:05:11.000000,2020-01-08 06:57:17.000000,2020-01-08 06:57:14.000000,,,25,25,MATLAB,12,0,,master,"autoware,matlab,simulink,autonomous-vehicle,ros",Apache License 2.0,"Autoware_Toolbox-master/benchmark/computing/planning/motion/waypoint_follower/twist_filter/twist_filter_sl.slx,Autoware_Toolbox-master/benchmark/computing/planning/motion/waypoint_follower/pure_pursuit/pure_pursuit_sl.slx,Autoware_Toolbox-master/benchmark/computing/planning/motion/lattice_planner/path_select/path_select_sl.slx,Autoware_Toolbox-master/benchmark/computing/planning/mission/lane_stop/lane_stop_sl.slx,Autoware_Toolbox-master/benchmark/computing/perception/localization/autoware_connector/vel_pose_connect/vel_pose_connect_sl.slx,Autoware_Toolbox-master/benchmark/computing/perception/detection/vision_tracker/vision_dummy_track/vision_dummy_track_sl.slx,Autoware_Toolbox-master/benchmark/computing/perception/detection/vision_detector/acf_detector/v1_7/acf_detector_sl.slx,Autoware_Toolbox-master/benchmark/computing/perception/detection/vision_detector/acf_detector/acf_detector_sl.slx,",8,ccf605df93d88757c1c82c92cc23dd75bfaeb6e2,399,6,0
178,160587590,Grappler,cherston,0,https://github.com/cherston/Grappler,"This repository contains a Matlab/Simulink model for Grappler, a mechanism for gripping net-like structures to low gravity bodies. ",0,https://api.github.com/repos/cherston/Grappler,2018-12-05 22:39:24.000000,2018-12-07 00:16:40.000000,2018-12-07 00:16:39.000000,,,0,0,Matlab,0,0,,master,,MIT License,"Grappler-master/Simulink Models/ThreeElementGrapplerModel_CubeTarget.slx,Grappler-master/Simulink Models/OneElementGrapplerModel.slx,",2,5a545e236e9f6e58ff582328ef80bb9e7f02f6db,2,18,0
179,160934785,Space-Robotics-and-Autonomy-,DeqianBai,0,https://github.com/DeqianBai/Space-Robotics-and-Autonomy-,The purpose of this assignment is to develop skills in simulating the kinematics of a robot manipulator and designing a controller using Simulink and Matlab,0,https://api.github.com/repos/DeqianBai/Space-Robotics-and-Autonomy-,2018-12-08 12:00:43.000000,2018-12-08 12:09:52.000000,2018-12-08 12:09:51.000000,,,0,0,Matlab,0,0,,master,,MIT License,"Space-Robotics-and-Autonomy--master/PID_Controller.mdl,",1,eddbe000f2f87e9901809c794535b7e60fb53b5c,0,25,0
180,161657273,Kugle-MATLAB,mindThomas,0,https://github.com/mindThomas/Kugle-MATLAB,"Main repository for the Kugle robot project. The repository contains the MATLAB code and Simulink models for the Kugle robot developed as part of the master thesis work. This includes a non-linear Quaternion ballbot model, Sliding mode attitude controller, Quaternion Extended Kalman filter and ACADO MPC for path-following.",0,https://api.github.com/repos/mindThomas/Kugle-MATLAB,2018-12-13 15:21:03.000000,2020-01-22 22:14:10.000000,2019-10-19 10:31:35.000000,,,101,101,C,22,0,,master,,Other,"Kugle-MATLAB-master/Simulation/subsystems/qlib.mdl,Kugle-MATLAB-master/Simulation/subsystems/Velocity_LQR.slx,Kugle-MATLAB-master/Simulation/subsystems/VEKF.slx,Kugle-MATLAB-master/Simulation/subsystems/TrackingComparison.slx,Kugle-MATLAB-master/Simulation/subsystems/SteadyStateAccelerationModel.slx,Kugle-MATLAB-master/Simulation/subsystems/StatesComparison.slx,Kugle-MATLAB-master/Simulation/subsystems/SlidingMode.slx,Kugle-MATLAB-master/Simulation/subsystems/SensorModels.slx,Kugle-MATLAB-master/Simulation/subsystems/ReferenceGenerator.slx,Kugle-MATLAB-master/Simulation/subsystems/QEKF_.slx,Kugle-MATLAB-master/Simulation/subsystems/Madgwick.slx,Kugle-MATLAB-master/Simulation/subsystems/MPC.slx,Kugle-MATLAB-master/Simulation/subsystems/Logging.slx,Kugle-MATLAB-master/Simulation/subsystems/KugleModel.slx,Kugle-MATLAB-master/Simulation/subsystems/KinematicsIntegration.slx,Kugle-MATLAB-master/Simulation/subsystems/Estimators.slx,Kugle-MATLAB-master/Simulation/subsystems/Balance_LQR.slx,Kugle-MATLAB-master/Simulation/MPC_Simulation.slx,Kugle-MATLAB-master/Simulation/KugleSim_VelocityLQR.slx,Kugle-MATLAB-master/Simulation/KugleSim_SlidingMode.slx,Kugle-MATLAB-master/Simulation/KugleSim_MPC.slx,Kugle-MATLAB-master/Simulation/KugleSim_LQR.slx,Kugle-MATLAB-master/Controllers/MPC/generated/kugle_mpc_obstacles_codegen/qpoases3/interfaces/simulink/example_QProblemB.mdl,Kugle-MATLAB-master/Controllers/MPC/generated/kugle_mpc_obstacles_codegen/qpoases3/interfaces/simulink/example_QProblem.mdl,",24,0b098098c6034a2d369d22d82bb115fc8dbc3c0f,405,48,0
181,162273340,spaceshuttle,coco-team,0,https://github.com/coco-team/spaceshuttle,Specification and Simulink Models of the Space Shuttle On-Orbit Flight Control System,0,https://api.github.com/repos/coco-team/spaceshuttle,2018-12-18 10:48:40.000000,2020-01-14 19:33:57.000000,2018-12-19 16:56:52.000000,,,3,3,,0,0,,master,,GNU General Public License v3.0,"spaceshuttle-master/SimulinkModels/spaceShuttleOriginal.slx,spaceshuttle-master/SimulinkModels/spaceShuttleCoCoSim.slx,spaceshuttle-master/SimulinkModels/UserInputs.slx,spaceshuttle-master/SimulinkModels/StateError.slx,spaceshuttle-master/SimulinkModels/MATLAB_Function_lib.slx,spaceshuttle-master/SimulinkModels/FirstPass.slx,spaceshuttle-master/SimulinkModels/CallPhasePlane.slx,spaceshuttle-master/SimulinkModels/CallJetSelect.slx,spaceshuttle-master/SimulinkModels/AutoManualManeuver.slx,spaceshuttle-master/SimulinkModels/AttitudeProcessingANDStateEstimator.slx,",10,074b809f9b7aa8bcfe48b2727e1d22fdbfcc2507,392,12,0
182,162625178,ModelosNeuronales,MarianoOG,0,https://github.com/MarianoOG/ModelosNeuronales,"En esta serie de prácticas que realice en la universidad se muestran modelos neuronales simulados en simulink. Dentro de estos modelos se encuentran las neuronas tipo Perceptron, Adeline, Hebianna así como el modelo integra y dispara, el modelo HH y una red asociativa.",0,https://api.github.com/repos/MarianoOG/ModelosNeuronales,2018-12-20 19:52:41.000000,2018-12-20 19:57:15.000000,2018-12-20 19:57:13.000000,,,0,0,MATLAB,0,0,,master,,MIT License,"ModelosNeuronales-master/Modelos/integraYdisparaSIM.mdl,ModelosNeuronales-master/Modelos/RedAsociativa.mdl,ModelosNeuronales-master/Modelos/Perceptron.mdl,ModelosNeuronales-master/Modelos/Hebianna.mdl,ModelosNeuronales-master/Modelos/HH.mdl,ModelosNeuronales-master/Modelos/Adeline.mdl,",6,98a72aec0325e4e0a672bf43a987262810e981eb,0,43,0
183,163075604,Robot-control-Simulink,AstroChan6,0,https://github.com/AstroChan6/Robot-control-Simulink,This simulink model connects to Gazebo simulator for simple kinematic control,0,https://api.github.com/repos/AstroChan6/Robot-control-Simulink,2018-12-25 11:10:25.000000,2018-12-25 11:18:34.000000,2018-12-25 11:18:33.000000,,,0,0,,0,0,,master,,MIT License,"Robot-control-Simulink-master/Control_Robot_using_Simulink.slx,",1,c259d3d4e9ac7584e08e4ab287eb21a68608506f,0,11,0
184,169892394,SelfNavigatingRobot,cavediverchris,0,https://github.com/cavediverchris/SelfNavigatingRobot,This project represents the code required to design a Simulink-based processing application to run on an Arduino Uno for a mot,0,https://api.github.com/repos/cavediverchris/SelfNavigatingRobot,2019-02-09 17:23:35.000000,2019-12-11 21:40:46.000000,2019-12-17 19:27:53.000000,,,0,0,MATLAB,0,0,,master,,GNU General Public License v3.0,"SelfNavigatingRobot-master/SubSystemModels/SystemModel/SystemModel.slx,SelfNavigatingRobot-master/SubSystemModels/Outputs/OutputsSimulated.slx,SelfNavigatingRobot-master/SubSystemModels/Outputs/Outputs.slx,SelfNavigatingRobot-master/SubSystemModels/Inputs/InputsSimulated.slx,SelfNavigatingRobot-master/SubSystemModels/Inputs/Inputs.slx,SelfNavigatingRobot-master/SubSystemModels/Controller/Controller.slx,",6,bd84d5c7e9fcb8ffe782b9f20863b72b53ab2fea,305,21,0
185,173404923,Simulink-iiwa-interface,Modi1987,0,https://github.com/Modi1987/Simulink-iiwa-interface,An interface for controlling KUKA iiwa manipulators from Simulink,0,https://api.github.com/repos/Modi1987/Simulink-iiwa-interface,2019-03-02 04:54:32.000000,2020-01-20 14:18:40.000000,2020-01-20 14:18:38.000000,,,3,3,Java,1,0,,master,,MIT License,"Simulink-iiwa-interface-master/Joint space motion with feedback/simulink/feedBackSmartDirectServoJoints.slx,Simulink-iiwa-interface-master/Joint space motion open loop/simulink/smartDirectServoJoints.slx,Simulink-iiwa-interface-master/Impedance control with feedback/simulink/feedbackImpedanceJoints.slx,Simulink-iiwa-interface-master/Impedance control open loop/simulink/impedanceJoints.slx,Simulink-iiwa-interface-master/Cartesian motion with feedback/simulink/freeHandGuiding_01.slx,Simulink-iiwa-interface-master/Cartesian motion with feedback/simulink/feedBackSmartDirectServoCartesian1.slx,Simulink-iiwa-interface-master/Cartesian motion open loop/simulink/smartDirectServoCartesian.slx,",7,0e119e1b3293ee52be2f9004c35e05a99e66a0b8,324,9,0
186,173619650,FMIKit-Simulink,CATIA-Systems,0,https://github.com/CATIA-Systems/FMIKit-Simulink,Import and export Functional Mock-up Units with Simulink,0,https://api.github.com/repos/CATIA-Systems/FMIKit-Simulink,2019-03-03 19:24:14.000000,2020-02-01 04:36:52.000000,2020-01-31 22:20:44.000000,,,35,35,C,9,33,,master,,Other,"FMIKit-Simulink-master/tests/TriggeredSubsystems.slx,FMIKit-Simulink-master/tests/TestModel2.slx,FMIKit-Simulink-master/tests/TestModel1.slx,FMIKit-Simulink-master/tests/BouncingBall.slx,FMIKit-Simulink-master/examples/fmikit_demo_BouncingBall.slx,FMIKit-Simulink-master/FMIKit_blocks.slx,",6,f3c8309c5cfa1890261c4744d7d03c80d18b91c3,335,8,0
187,179992387,easylink,gjlaurent,0,https://github.com/gjlaurent/easylink,EasyLink is a C++ software development kit for developing blocks for SIMULINK (S-functions),0,https://api.github.com/repos/gjlaurent/easylink,2019-04-07 16:27:12.000000,2020-01-03 15:22:27.000000,2019-10-18 15:51:36.000000,,,2,2,C++,0,0,,master,"matlab,simulink",GNU General Public License v3.0,"easylink-master/testTimesTwoWithEigen.slx,easylink-master/testTimesTwoWithEigen.mdl,easylink-master/testTimesTwo.slx,easylink-master/testTimesTwo.mdl,easylink-master/testStateSpace.slx,easylink-master/testStateSpace.mdl,easylink-master/testSizeChanges.slx,easylink-master/testSizeChanges.mdl,easylink-master/testParameters.slx,easylink-master/testParameters.mdl,easylink-master/testOutputs.slx,easylink-master/testOutputs.mdl,easylink-master/testOffset.slx,easylink-master/testOffset.mdl,easylink-master/testMatlabArrays.slx,easylink-master/testMatlabArrays.mdl,easylink-master/testInputs.slx,easylink-master/testInputs.mdl,",18,591309e834c882c19d6c504d89b85771a8463678,271,13,0
188,183066321,Lorenz-Attractor,Omar-Belghaouti,0,https://github.com/Omar-Belghaouti/Lorenz-Attractor,"This Matlab script & simulink defines Lorenz Attractor as it well known by chaotic system, it can be used for a lot of applications like cryptography and many more",0,https://api.github.com/repos/Omar-Belghaouti/Lorenz-Attractor,2019-04-23 17:43:32.000000,2019-04-23 18:17:55.000000,2019-04-23 18:17:54.000000,,,0,0,MATLAB,0,0,,master,,MIT License,"Lorenz-Attractor-master/Lorenz.slx,",1,34308204d7d0c919d17f075023db09b8fdba7d09,0,29,0
189,183701536,IBEX,rcasag,0,https://github.com/rcasag/IBEX,MATLAB-SIMULINK script for circuit analysis of lambda/4 resonator for Arc Experiments,0,https://api.github.com/repos/rcasag/IBEX,2019-04-26 22:31:57.000000,2019-04-28 12:33:31.000000,2019-04-28 12:33:29.000000,,,0,0,MATLAB,0,0,,master,,GNU General Public License v3.0,"IBEX-master/resonator.slx,",1,2858d8cf7e2b5850ee857362ca9fc7d383c51525,2,11,0
190,184533633,Path-Following,ArizaWilmerUTAS,0,https://github.com/ArizaWilmerUTAS/Path-Following,Matlab/Simulink implementation of Path Following for a REMUS 100,0,https://api.github.com/repos/ArizaWilmerUTAS/Path-Following,2019-05-02 06:43:15.000000,2020-01-05 02:18:24.000000,2020-01-05 02:18:22.000000,,,1,1,MATLAB,0,0,,master,,GNU General Public License v3.0,"Path-Following-master/Simulink/REMUS_CONTROL_helix.slx,",1,0390406775b199a9b4dddd611511d45859b83e36,248,9,0
191,185827896,PID_buffer_silo,anicusan,0,https://github.com/anicusan/PID_buffer_silo,"Simulink model of a multiloop PID control of the mass outflow and height in a buffer silo, using a single measurement.",0,https://api.github.com/repos/anicusan/PID_buffer_silo,2019-05-09 15:43:18.000000,2019-05-21 21:39:23.000000,2019-05-09 18:03:00.000000,,,0,0,MATLAB,0,0,,master,"simulink,simulink-model,matlab,control,pid,pid-control,silo,buffer-silo,multiloop,multivariable,1-1-2-2-coupling,proportional-integral-derivative,controller",GNU General Public License v3.0,"PID_buffer_silo-master/extra/buffer_silo_measure.mdl,PID_buffer_silo-master/extra/buffer_silo_deadtime.mdl,PID_buffer_silo-master/base_files/buffer_silo.mdl,",3,fd3f2a4a411b6a5abfb56676e7595ad30fc4eabd,12,21,0
192,186255987,electric_vehicle_simulation,egp5,0,https://github.com/egp5/electric_vehicle_simulation,Finding the traction energy for an electric vehicle by Matlab Simulink simulation ,0,https://api.github.com/repos/egp5/electric_vehicle_simulation,2019-05-12 13:05:26.000000,2019-05-12 13:09:48.000000,2019-05-12 13:09:47.000000,,,0,0,,0,0,,master,,MIT License,"electric_vehicle_simulation-master/Vehicle model2/VehicleModel2kmph.slx,electric_vehicle_simulation-master/Vehicle model2/VehicleModel2.slx,electric_vehicle_simulation-master/Traction Energy Analysis/Trac_Energy_Analysis_Final.slx,electric_vehicle_simulation-master/Traction Energy Analysis/Trac_Energy_Analysis.slx,electric_vehicle_simulation-master/Powertrain requirement/Pwrtrn_req.slx,",5,2445a888b88483a4e6b2b337336b4818313a6da3,0,12,0
193,187045559,Analog-Modulation-Techniques,MohammedRashad,0,https://github.com/MohammedRashad/Analog-Modulation-Techniques,Analog Modulation Techniques (AM & FM) written in MATLAB & Simulink,0,https://api.github.com/repos/MohammedRashad/Analog-Modulation-Techniques,2019-05-16 14:36:19.000000,2019-08-27 19:39:40.000000,2019-05-16 14:42:51.000000,,,2,2,,0,0,,master,"communication,sdr,software-defined-radio,simulink,matlab,communication-systems,simulation",MIT License,"Analog-Modulation-Techniques-master/FM.slx,Analog-Modulation-Techniques-master/AM.slx,",2,2f7dc1cbb22c6f99a14cc0ace1baf36221d14849,103,11,0
194,187844929,Sistemas_Hidraulicos_MATLAB,ashimahara,0,https://github.com/ashimahara/Sistemas_Hidraulicos_MATLAB,Arquivos do Webinar sobre Sistems Hidraulcios em MATLAB e SIMULINK,0,https://api.github.com/repos/ashimahara/Sistemas_Hidraulicos_MATLAB,2019-05-21 13:39:05.000000,2019-05-23 17:04:11.000000,2019-05-23 17:04:09.000000,,,0,0,,0,0,,master,,MIT License,"Sistemas_Hidraulicos_MATLAB-master/simscape_101_v1.slx,Sistemas_Hidraulicos_MATLAB-master/simscape_101_simpleActuator.slx,Sistemas_Hidraulicos_MATLAB-master/simscape_101.slx,Sistemas_Hidraulicos_MATLAB-master/gas_transfer.slx,",4,9a79613e40c887983ae981cd77c7af9dd14e16d0,2,10,0
195,189426268,Parametric-sweeping-in-Simulink-PSpice-co-simulation,YudiXiao,0,https://github.com/YudiXiao/Parametric-sweeping-in-Simulink-PSpice-co-simulation,Parametric sweeping in simulink & PSpice co-simulation by programming in matlab,0,https://api.github.com/repos/YudiXiao/Parametric-sweeping-in-Simulink-PSpice-co-simulation,2019-05-30 14:15:47.000000,2020-01-21 20:57:15.000000,2020-01-21 20:57:13.000000,,,0,0,MATLAB,0,0,,master,,MIT License,"Parametric-sweeping-in-Simulink-PSpice-co-simulation-master/RC_circuit.slx,",1,f44d5d6104f102ff6371fac850dcdeae9882abc5,236,11,0
196,190421985,ICS-Injection_Attack_Toolbox,sasankapotluri,0,https://github.com/sasankapotluri/ICS-Injection_Attack_Toolbox,A MATLAB/Simulink Toolbox for Simulating Injection Attacks in ICS Infrastructure,0,https://api.github.com/repos/sasankapotluri/ICS-Injection_Attack_Toolbox,2019-06-05 15:36:34.000000,2019-07-19 11:42:08.000000,2019-07-19 11:42:07.000000,,,0,0,,0,0,,master,,GNU General Public License v3.0,"ICS-Injection_Attack_Toolbox-master/FDIA_Toolbox.slx,",1,775e825daf74feb891cd5fdb77f10d512d2fee01,44,10,0
197,190860622,simulink,Xiazeyu0628,0,https://github.com/Xiazeyu0628/simulink,simulink工具箱,0,https://api.github.com/repos/Xiazeyu0628/simulink,2019-06-08 07:49:48.000000,2019-06-08 07:50:13.000000,2019-06-08 07:50:12.000000,,,0,0,,0,0,,master,,GNU General Public License v3.0,"simulink-master/square13.slx,simulink-master/mix.slx,simulink-master/Sin5k.slx,",3,c6676bc82b68905ffa773b15bd24701d9cb51254,0,1,0
198,191538781,simulink_python,sunnyswag,0,https://github.com/sunnyswag/simulink_python,使用simulink进行环境的模拟，使用python编写强化学习(rl)代码,0,https://api.github.com/repos/sunnyswag/simulink_python,2019-06-12 09:19:32.000000,2019-07-31 13:35:21.000000,2019-07-31 13:33:15.000000,,,0,0,Python,0,0,,master,,Apache License 2.0,"simulink_python-master/some_simulink_model/rlSimplePendulumModel.slx,simulink_python-master/some_simulink_model/rlCartPoleSimscapeModel.slx,simulink_python-master/some_simulink_model/example.slx,simulink_python-master/some_simulink_model/SHTL1_TestLevel_2_MODEL.slx,",4,481cc075cbf1036393b66a668676489eac3bc088,49,1,0
199,192751018,CS-TFM-PMU-Model,DESL-EPFL,0,https://github.com/DESL-EPFL/CS-TFM-PMU-Model,Simulink model for CS-TFM P- and M-class estimators,0,https://api.github.com/repos/DESL-EPFL/CS-TFM-PMU-Model,2019-06-19 14:42:19.000000,2019-06-25 09:45:47.000000,2019-06-25 09:45:45.000000,,,0,0,,1,0,,master,,GNU General Public License v3.0,"CS-TFM-PMU-Model-master/CSTFM_Pclass.mdl,CS-TFM-PMU-Model-master/CSTFM_Mclass.mdl,",2,9868a344a68d184541c4ef613543ea11b0afc1cd,6,8,0
200,196037982,MATLAB-Simulink-Control-Practice,Tony-ZhangTY,0,https://github.com/Tony-ZhangTY/MATLAB-Simulink-Control-Practice,This repository contains the code for Control Tutorial for MATLAB and Simulink .,0,https://api.github.com/repos/Tony-ZhangTY/MATLAB-Simulink-Control-Practice,2019-07-09 15:40:16.000000,2019-10-02 21:27:36.000000,2019-10-02 21:27:34.000000,,,0,0,MATLAB,0,0,,master,,GNU General Public License v3.0,"MATLAB-Simulink-Control-Practice-master/cruise_control.slx,MATLAB-Simulink-Control-Practice-master/Introduction_simulink.slx,MATLAB-Simulink-Control-Practice-master/DC_motor_speed.slx,MATLAB-Simulink-Control-Practice-master/DC_motor_position.slx,",4,c7dbf94a93e89e4d3e57b1dbcf12157fb5da9f98,85,13,0
201,198236388,investmat2019,joavzmo,0,https://github.com/joavzmo/investmat2019,Modeling and control of a vehicle suspension in Matlab/Simulink,0,https://api.github.com/repos/joavzmo/investmat2019,2019-07-22 14:10:29.000000,2019-10-18 11:14:03.000000,2019-10-18 11:14:01.000000,,,1,1,MATLAB,0,0,,master,,GNU General Public License v3.0,"investmat2019-master/code/i2019_2_4_Suspension.slx,",1,cec9ab6df62b5bbd4a9da6f0e8faa975c20fabc8,88,9,0
202,198855626,cyber_physical_systems,AnmolTomer,0,https://github.com/AnmolTomer/cyber_physical_systems,MATLAB Simulink models made for course ECM1003 during FALL SEM 2019-20,0,https://api.github.com/repos/AnmolTomer/cyber_physical_systems,2019-07-25 15:20:20.000000,2019-07-25 16:49:48.000000,2019-07-25 16:49:46.000000,,,0,0,,0,0,,master,,MIT License,"cyber_physical_systems-master/01. Basic Simulink Model/basic_model_bias_2.slx,cyber_physical_systems-master/01. Basic Simulink Model/basic_model.slx,",2,1bbf4209c379bd74db7542ca7e7bea0d71c86e42,0,11,0
203,199051951,simulink_onramp,AnmolTomer,0,https://github.com/AnmolTomer/simulink_onramp,Course Notes and Simulink Models for Simulink Onramp Course by Mathworks ,0,https://api.github.com/repos/AnmolTomer/simulink_onramp,2019-07-26 16:55:49.000000,2019-07-27 13:29:25.000000,2019-07-27 13:29:23.000000,,,0,0,,0,0,,master,,MIT License,"simulink_onramp-master/03. Noise Removal Simulink Model/filtered_simulink_model.slx,simulink_onramp-master/02. Cruise Control Model/cruise_control.slx,simulink_onramp-master/01. Sinusoidal Model/SimulinkOnramp.slx,",3,18dcec514dcd55469fad9cf81b410558860a83bf,1,11,0
204,203559754,Simscape,NUbots,0,https://github.com/NUbots/Simscape,Physics simulation using MATLAB and Simulink's Simscape Multibody,0,https://api.github.com/repos/NUbots/Simscape,2019-08-21 10:18:31.000000,2019-12-04 06:18:34.000000,2019-12-04 06:18:31.000000,,,0,0,MATLAB,0,0,,master,,MIT License,"Simscape-master/src/NUgus_static.slx,Simscape-master/src/NUgus_servo.slx,Simscape-master/src/NUgus_contact.slx,Simscape-master/src/NUgus_IK.slx,Simscape-master/src/NUgus.slx,Simscape-master/src/MX64.slx,Simscape-master/src/MX106.slx,",7,e6eede940a50dd5a2dfc9fe48d6e54c183329dc3,105,8,0
205,204027949,simulink_library,fpga-open-speech-tools,0,https://github.com/fpga-open-speech-tools/simulink_library,Commonly used Simulink blocks,0,https://api.github.com/repos/fpga-open-speech-tools/simulink_library,2019-08-23 15:46:53.000000,2019-09-20 16:30:54.000000,2019-09-20 16:30:52.000000,,,0,0,MATLAB,0,0,,master,,MIT License,"simulink_library-master/dpsba_custom.slx,",1,6d78e4a9f47027ef895bb8e53b26fcaf7cedc631,28,4,0
